lat;lng;icon;popup;image;text;text2;text3;text4;name
12.54277;-81.72025;images/icon-miss-kenny-pond.png;Miss Kenny Pond;images/07miss-kenny-pond.png;El Valle del Cove, formado por el arroyo del mismo nombre, es la principal reserva de agua dulce de San Andrés, de donde proviene gran parte del agua que se distribuye a través del acueducto y que consumen quienes viven en la isla o la visitan. Aunque la mayoría de esta agua se infiltra en el suelo y se convierte en agua subterránea, que es extraída con pozos, existe en la zona un sistema de pequeñas lagunas naturales que los isleños han utilizado tradicionalmente como lugares de recolección de agua, tanto para consumo humano como para actividades agrícolas, y para recreación, pues sobre todo en épocas antiguas la gente hacía paseos para bañarse en ellas.;Estas lagunas y humedales asociados reciben los nombres de Big Pond, Manuel Pond, Little Pond, Miss Kenny Pond y Jack Pond, que en muchos casos hacen alusión a personajes de la vida cotidiana, usuarios de las lagunas en el pasado, o dueños de los predios donde se localizan. Entre estos, solo Big Pond, la más grande de todas, conocida también como La Laguna, es de fácil acceso y constituye un atractivo turístico de San Andrés, aunque no siempre es visitada. Está localizada entre los sectores de Barrack y Lynval & Cove, los cuales tienen un sendero peatonal que los conecta y que pasa por la laguna. Uno de los atractivos son las babillas, pequeños caimanes que habitan allí, introducidos en épocas recientes pero que hoy conforman una población considerable. Así mismo, el agua atrae diversas aves locales y migratorias, al igual que lagartos e iguanas, que son fáciles de observar. A su alrededor se encuentran un par de bares, donde se puede escuchar música reggae y disfrutar de una bebida.;El resto de las lagunas es menos accesible pues se encuentran en el interior de la cuenca, que es parte de la zona núcleo de la Reserva de Biosfera. Ahí todavía se conserva algo del bosque seco de las islas, que se encuentra protegido, pues queda poco y es muy importante para el cuidado de los suelos y el agua. Aun así, para los interesados en conocer una faceta distinta de San Andrés y acercarse más a la naturaleza, existen algunos guías locales que ofrecen caminatas ecológicas por entre el bosque, donde es posible visitar las otras lagunas, así como conocer los árboles y plantas más representativos de la isla, disfrutar de las frutas de temporada y observar aves y otros animales, entre estos el vireo o chincherry, un pajarito verde oliva, y la swanka, una pequeña tortuga de agua dulce, ambas especies endémicas de San Andrés.;;7. Miss Kenny Pond
12.53939;-81.7177;images/icon-little-pond.png;Little pond;images/08little-pond.png;El Valle del Cove, formado por el arroyo del mismo nombre, es la principal reserva de agua dulce de San Andrés, de donde proviene gran parte del agua que se distribuye a través del acueducto y que consumen quienes viven en la isla o la visitan. Aunque la mayoría de esta agua se infiltra en el suelo y se convierte en agua subterránea, que es extraída con pozos, existe en la zona un sistema de pequeñas lagunas naturales que los isleños han utilizado tradicionalmente como lugares de recolección de agua, tanto para consumo humano como para actividades agrícolas, y para recreación, pues sobre todo en épocas antiguas la gente hacía paseos para bañarse en ellas.;Estas lagunas y humedales asociados reciben los nombres de Big Pond, Manuel Pond, Little Pond, Miss Kenny Pond y Jack Pond, que en muchos casos hacen alusión a personajes de la vida cotidiana, usuarios de las lagunas en el pasado, o dueños de los predios donde se localizan. Entre estos, solo Big Pond, la más grande de todas, conocida también como La Laguna, es de fácil acceso y constituye un atractivo turístico de San Andrés, aunque no siempre es visitada. Está localizada entre los sectores de Barrack y Lynval & Cove, los cuales tienen un sendero peatonal que los conecta y que pasa por la laguna. Uno de los atractivos son las babillas, pequeños caimanes que habitan allí, introducidos en épocas recientes pero que hoy conforman una población considerable. Así mismo, el agua atrae diversas aves locales y migratorias, al igual que lagartos e iguanas, que son fáciles de observar. A su alrededor se encuentran un par de bares, donde se puede escuchar música reggae y disfrutar de una bebida.;El resto de las lagunas es menos accesible pues se encuentran en el interior de la cuenca, que es parte de la zona núcleo de la Reserva de Biosfera. Ahí todavía se conserva algo del bosque seco de las islas, que se encuentra protegido, pues queda poco y es muy importante para el cuidado de los suelos y el agua. Aun así, para los interesados en conocer una faceta distinta de San Andrés y acercarse más a la naturaleza, existen algunos guías locales que ofrecen caminatas ecológicas por entre el bosque, donde es posible visitar las otras lagunas, así como conocer los árboles y plantas más representativos de la isla, disfrutar de las frutas de temporada y observar aves y otros animales, entre estos el vireo o chincherry, un pajarito verde oliva, y la swanka, una pequeña tortuga de agua dulce, ambas especies endémicas de San Andrés.;;8. Little pond
12.53553;-81.72026;images/icon-manuel-pond.png;Manuel Pond;images/09manuel-pond.png;El Valle del Cove, formado por el arroyo del mismo nombre, es la principal reserva de agua dulce de San Andrés, de donde proviene gran parte del agua que se distribuye a través del acueducto y que consumen quienes viven en la isla o la visitan. Aunque la mayoría de esta agua se infiltra en el suelo y se convierte en agua subterránea, que es extraída con pozos, existe en la zona un sistema de pequeñas lagunas naturales que los isleños han utilizado tradicionalmente como lugares de recolección de agua, tanto para consumo humano como para actividades agrícolas, y para recreación, pues sobre todo en épocas antiguas la gente hacía paseos para bañarse en ellas.;Estas lagunas y humedales asociados reciben los nombres de Big Pond, Manuel Pond, Little Pond, Miss Kenny Pond y Jack Pond, que en muchos casos hacen alusión a personajes de la vida cotidiana, usuarios de las lagunas en el pasado, o dueños de los predios donde se localizan. Entre estos, solo Big Pond, la más grande de todas, conocida también como La Laguna, es de fácil acceso y constituye un atractivo turístico de San Andrés, aunque no siempre es visitada. Está localizada entre los sectores de Barrack y Lynval & Cove, los cuales tienen un sendero peatonal que los conecta y que pasa por la laguna. Uno de los atractivos son las babillas, pequeños caimanes que habitan allí, introducidos en épocas recientes pero que hoy conforman una población considerable. Así mismo, el agua atrae diversas aves locales y migratorias, al igual que lagartos e iguanas, que son fáciles de observar. A su alrededor se encuentran un par de bares, donde se puede escuchar música reggae y disfrutar de una bebida.;El resto de las lagunas es menos accesible pues se encuentran en el interior de la cuenca, que es parte de la zona núcleo de la Reserva de Biosfera. Ahí todavía se conserva algo del bosque seco de las islas, que se encuentra protegido, pues queda poco y es muy importante para el cuidado de los suelos y el agua. Aun así, para los interesados en conocer una faceta distinta de San Andrés y acercarse más a la naturaleza, existen algunos guías locales que ofrecen caminatas ecológicas por entre el bosque, donde es posible visitar las otras lagunas, así como conocer los árboles y plantas más representativos de la isla, disfrutar de las frutas de temporada y observar aves y otros animales, entre estos el vireo o chincherry, un pajarito verde oliva, y la swanka, una pequeña tortuga de agua dulce, ambas especies endémicas de San Andrés.;;9. Manuel Pond
12.55336;-81.71635;images/icon-casa-cisterna.png;Casa tradicional con cisterna;images/10casa-cisterna.png;En San Andrés, Providencia y Santa Catalina, los isleños raizales aprendieron a usar las fuentes de agua dulce presentes en su territorio, como manantiales, lagunas y arroyos, así como aprovechar el agua lluvia que, por temporadas, caía en abundancia sobre las islas. Para esto, al menos desde el siglo XIX, muchas personas construyeron cisternas en sus casas, en las cuales se recolectaba –y aún se recolecta– el agua lluvia proveniente de los techos, para utilizarla durante los periodos de sequía.;Por su importancia para la vida cotidiana, las cisternas constituyen una pieza clave de las casas isleñas, pues tradicionalmente son lo primero que se construye, como garantía de un recurso escaso como el agua. Sin embargo, no son solo las cisternas, sino también las casas las que están hechas para recoger en forma adecuada el agua lluvia, de modo que se pueda aprovechar al máximo al caer sobre los tejados. Así, la arquitectura isleña tradicional, con sus lindas casas de madera pintadas de colores y amplios balcones y barandas, no solo responde a un gusto estético, sino a las necesidades del clima y el agua, pues los característicos techos de cuatro y dos aguas están especialmente diseñados para resistir las lluvias torrenciales y los vientos huracanados, así como para captar la mayor cantidad de agua posible, que queda almacenada en las cisternas.;A pesar de que los modelos de desarrollo más recientes y poco adaptados a las realidades locales no han estimulado la continuidad de esta tradición, para la mayoría de los isleños raizales la cisterna sigue siendo fundamental a la hora de construir una casa. Además, todas las casas antiguas que sobreviven en los sectores tradicionales conservan sus cisternas –algunas construidas hace más de un siglo–, las cuales aún se encuentran en uso, puesto que las familias se esfuerzan por mantenerlas, tanto por su utilidad como por el valor simbólico que tienen. Al recorrer sectores tradicionales como San Luis y ciertos barrios de La Loma y observar la arquitectura tradicional, se pueden ver las cisternas, localizadas como base de las casas o como construcciones aledañas. Y aunque no siempre es posible ingresar en los jardines privados para conocerlas de cerca, no hay ningún impedimento para admirar las casas tradicionales desde afuera. Incluso en la actualidad hay algunas que funcionan como posadas nativas, donde los visitantes pueden no solo pasar la noche, sino también aproximarse un poco a la cultura isleña.;;10. Casa tradicional con cisterna
12.58584;-81.7002;images/icon-estadio-baseball.png;Estadio de Baseball;images/11estadio-baseball.png;Las canchas de béisbol, softbol y basquetbol, localizadas en diferentes sectores de las islas, muchas de las cuales existen hace ya varias generaciones, son de gran importancia como lugares de encuentro de los isleños, quienes tradicionalmente han disfrutado de estos deportes como jugadores y espectadores. De allí han salido jugadores importantes y representativos, que empezaron jugando por diversión y terminaron destacándose en los ámbitos local, regional y nacional. Además, estas canchas también sirven como lugar de juego para los niños y de encuentro para los jóvenes cuando no hay actividades deportivas en ellas, por lo cual son relevantes para las comunidades de cada barrio. En la actualidad, hay una variada programación deportiva que se convierte en un verdadero atractivo turístico a la hora de encontrar una actividad alternativa a los paquetes turísticos convencionales. Por ejemplo, el campeonato más grande de baloncesto en el archipiélago reúne a los mejores equipos de los distintos sectores, empresas y personajes importantes en el coliseo de Ginnie Bay. También se puede visitar el estadio de béisbol del Centro, la cancha de Ballfielf en Brooks Hill o la cancha de softbol en el sector de Sound Bay en San Andrés, y el estadio de softbol de Maracaibo y el coliseo de Black Sand Bay en Providencia.;;;;11. Estadio de Baseball
12.52549;-81.71175;images/icon-softball-sound-bay.png;Softball en Sound Bay;images/12softball-soundbay.png;Las canchas de béisbol, softbol y basquetbol, localizadas en diferentes sectores de las islas, muchas de las cuales existen hace ya varias generaciones, son de gran importancia como lugares de encuentro de los isleños, quienes tradicionalmente han disfrutado de estos deportes como jugadores y espectadores. De allí han salido jugadores importantes y representativos, que empezaron jugando por diversión y terminaron destacándose en los ámbitos local, regional y nacional. Además, estas canchas también sirven como lugar de juego para los niños y de encuentro para los jóvenes cuando no hay actividades deportivas en ellas, por lo cual son relevantes para las comunidades de cada barrio. En la actualidad, hay una variada programación deportiva que se convierte en un verdadero atractivo turístico a la hora de encontrar una actividad alternativa a los paquetes turísticos convencionales. Por ejemplo, el campeonato más grande de baloncesto en el archipiélago reúne a los mejores equipos de los distintos sectores, empresas y personajes importantes en el coliseo de Ginnie Bay. También se puede visitar el estadio de béisbol del Centro, la cancha de Ballfielf en Brooks Hill o la cancha de softbol en el sector de Sound Bay en San Andrés, y el estadio de softbol de Maracaibo y el coliseo de Black Sand Bay en Providencia.;;;;12. Softball en Sound Bay
12.55718;-81.72356;images/icon-ballfield-brooks-hill.png;Ballfield en Brooks Hill;images/13ballfield-brooks-hill.png;Las canchas de béisbol, softbol y basquetbol, localizadas en diferentes sectores de las islas, muchas de las cuales existen hace ya varias generaciones, son de gran importancia como lugares de encuentro de los isleños, quienes tradicionalmente han disfrutado de estos deportes como jugadores y espectadores. De allí han salido jugadores importantes y representativos, que empezaron jugando por diversión y terminaron destacándose en los ámbitos local, regional y nacional. Además, estas canchas también sirven como lugar de juego para los niños y de encuentro para los jóvenes cuando no hay actividades deportivas en ellas, por lo cual son relevantes para las comunidades de cada barrio. En la actualidad, hay una variada programación deportiva que se convierte en un verdadero atractivo turístico a la hora de encontrar una actividad alternativa a los paquetes turísticos convencionales. Por ejemplo, el campeonato más grande de baloncesto en el archipiélago reúne a los mejores equipos de los distintos sectores, empresas y personajes importantes en el coliseo de Ginnie Bay. También se puede visitar el estadio de béisbol del Centro, la cancha de Ballfielf en Brooks Hill o la cancha de softbol en el sector de Sound Bay en San Andrés, y el estadio de softbol de Maracaibo y el coliseo de Black Sand Bay en Providencia.;;;;13. Ballfield en Brooks Hill
12.52824;-81.70981;images/icon-coliseo-ginnie-bay.png;Coliseo de Ginnie Bay;images/14coliseo-ginnie-bay.png;Las canchas de béisbol, softbol y basquetbol, localizadas en diferentes sectores de las islas, muchas de las cuales existen hace ya varias generaciones, son de gran importancia como lugares de encuentro de los isleños, quienes tradicionalmente han disfrutado de estos deportes como jugadores y espectadores. De allí han salido jugadores importantes y representativos, que empezaron jugando por diversión y terminaron destacándose en los ámbitos local, regional y nacional. Además, estas canchas también sirven como lugar de juego para los niños y de encuentro para los jóvenes cuando no hay actividades deportivas en ellas, por lo cual son relevantes para las comunidades de cada barrio. En la actualidad, hay una variada programación deportiva que se convierte en un verdadero atractivo turístico a la hora de encontrar una actividad alternativa a los paquetes turísticos convencionales. Por ejemplo, el campeonato más grande de baloncesto en el archipiélago reúne a los mejores equipos de los distintos sectores, empresas y personajes importantes en el coliseo de Ginnie Bay. También se puede visitar el estadio de béisbol del Centro, la cancha de Ballfielf en Brooks Hill o la cancha de softbol en el sector de Sound Bay en San Andrés, y el estadio de softbol de Maracaibo y el coliseo de Black Sand Bay en Providencia.;;;;14. Coliseo de Ginnie Bay
12.55724;-81.71450;images/icon-tamarind-tree-cultural-center.png;Tamarind Tree Cultural Center;images/15tamarind-tree.png;En San Andrés y Providencia han existido desde hace varias décadas casas de la cultura, importantes lugares de encuentro y recreación para los isleños. En estos espacios se suelen realizar actividades que rescatan las tradicionales culturales del archipiélago como eventos de música y danza, juegos de dominó, encuentros de tradición oral y muestras gastronómicas. Aunque varias de ellas se han transformado con el tiempo, son lugares importantes para los lazos comunitarios y para el rescate y la preservación de las tradiciones locales. En San Andrés se puede visitar el Tamarind Tree Cultural Center y la Casa de la Cultura del centro, y en Providencia vale la pena pasar un rato por la Casa de la Música, la Casa Lúdica y la Casa de la Cultura de Santa Isabel. Es posible que al pasar por ahí encuentres isleños disfrutando del mentó o el calipso y tocando algunos de los instrumentos tradicionales más famosos como el tináfono y la quijada de caballo.;;;;15. Tamarind Tree Cultural Center
12.53123;-81.70772;images/icon-the-ranch.png;The Ranch;images/16the-ranch.png;La zona del sector de San Luis, conocida hoy como el Rancho, y donde se localiza el colegio del mismo nombre, fue en otra época un lugar donde la gente isleña se reunía para organizar encuentros y bailes, específicamente lo que se conocía como Fair & Dance. En este espacio, donde se juntaban la música, la danza y la comida, según la tradición los hombres solo podían sacar a bailar a las mujeres si al término de tres piezas las invitaban a degustar algo de la mesa de comidas. Después, seguramente por su relevancia para este tipo de actividades, el lugar se convirtió en la Casa de la Cultura, que terminó destruida. Posteriormente, se construyó el actual colegio. El nombre de Ranch viene del hecho de que la construcción original era un rancho construido en madera y con techo de hojas de palma.;;;;16. The Ranch
12.57985;-81.6897;images/icon-casa-cultura.png;Casa de La Cultura;images/17casa-cultura.png;En San Andrés y Providencia han existido desde hace varias décadas casas de la cultura, importantes lugares de encuentro y recreación para los isleños. En estos espacios se suelen realizar actividades que rescatan las tradicionales culturales del archipiélago como eventos de música y danza, juegos de dominó, encuentros de tradición oral y muestras gastronómicas. Aunque varias de ellas se han transformado con el tiempo, son lugares importantes para los lazos comunitarios y para el rescate y la preservación de las tradiciones locales. En San Andrés se puede visitar el Tamarind Tree Cultural Center y la Casa de la Cultura del centro, y en Providencia vale la pena pasar un rato por la Casa de la Música, la Casa Lúdica y la Casa de la Cultura de Santa Isabel. Es posible que al pasar por ahí encuentres isleños disfrutando del mentó o el calipso y tocando algunos de los instrumentos tradicionales más famosos como el tináfono y la quijada de caballo.;;;;17. Casa de La Cultura
12.56191;-81.71783;images/icon-primera-iglesia-bautista.png;Primera Iglesia Bautista;images/18primera-bautista.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;18. Primera Iglesia Bautista
12.58237;-81.69611;images/icon-iglesia-bautista-christian-mission.png;Iglesia Bautista Christian Mission;images/19bautista-christian.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;19. Iglesia Bautista Christian Mission
12.57693;-81.7047;images/icon-catedral-sagrada-familia.png;Catedral de la Sagrada Familia;Images/20catedral-sagrada.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;20. Catedral de la Sagrada Familia
12.53960;-81.71205;images/icon-iglesia-catolica-san-luis.png;Iglesia Católica de San Luis;images/21catolica-san-luis.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;21. Iglesia Católica de San Luis
12.55577;-81.71695;images/icon-iglesia-adventista-la-loma.png;Iglesia Adventista de La Loma;images/22adventista-la-loma.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;22. Iglesia Adventista de La Loma
12.53520;-81.70892;images/icon-iglesia-adventista-san-luis.png;Iglesia Adventista de San Luis;images/23adventista-san-luis.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;23. Iglesia Adventista de San Luis
12.57998;-81.70008;images/icon-iglesia-adventista-septimo-dia.png;Iglesia Adventista del Séptimo Día;images/24adventista-septimo.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;24. Iglesia Adventista del Séptimo Día
12.58185;-81.69392;images/icon-mezquita.png;Mezquita ;images/25mezquita.png;En este pequeño universo multicultural que se evidencia en la isla hay otras prácticas religiosas minoritarias, como por ejemplo las de los musulmanes, que durante la apertura del puerto libre (1953) atrajeron a muchos comerciantes sirio-libaneses, que introdujeron en la isla la religión musulmana y construyeron una hermosa mezquita en el centro de San Andrés, a unas cuadras de distancia de la Barracuda, que es un atractivo turístico y un símbolo de la presencia de los árabes –representados en los sirios, libaneses y turcos– en el archipiélago. Puedes pasar por ahí, ingresar al patio, disfrutar de su bella fuente y ver cómo se reúnen los musulmanes, quienes mantienen muchas de sus tradiciones, como la vestimenta, el idioma y la comida.;;;;25. Mezquita 
